,Date,Tweets,Likes,Views,Hastags,Keywords,topics,Sentiment_score,Sentiment_label
281,2025-04-04T12:12:57.000Z,How to Engage Customers on Social Media with Storytelling ~ https://weblinkspark.com/engage-customers-on-social-media-with-storytelling/… #Storytelling #SocialMedia,0,0,"#Storytelling, #SocialMedia","['Engage', 'Customers', 'Social', 'Media', 'Storytelling']",3,0.34,Positive
282,2025-04-04T12:06:56.000Z,खुद का घर? | Own House in Life #jyotish #astrology #palmistry #life #house #trending #shortsreels,0,0,"#jyotish, #astrology, #palmistry, #life, #house, #trending, #shortsreels","['House', 'Life']",-1,0.0,Neutral
283,2025-04-04T12:06:14.000Z,"Man of the Year
On #socialmedia

#tariffs #trade #economy",0,0,"#socialmedia, #tariffs, #trade, #economy","['Man', 'Year']",4,0.0,Neutral
284,2025-04-04T12:05:28.000Z,"This GitHub repo is 13,418+ and trending !

HKUDS/LightRAG

LightRAG: Simple and Fast Retrieval-Augmented Generation

https://github.com/HKUDS/LightRAG

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '13418', 'HKUDSLightRAG', 'LightRAG', 'Simple', 'Fast', 'RetrievalAugmented', 'Generation']",-1,0.0,Neutral
285,2025-04-04T12:04:19.000Z,Own House in Life #jyotish #astrology #palmistry #life #house #trending #shortsreels #reelviral #reelsinstagram #exlporepage #explore #feed,0,0,"#jyotish, #astrology, #palmistry, #life, #house, #trending, #shortsreels, #reelviral, #reelsinstagram, #exlporepage, #explore, #feed","['House', 'Life']",-1,0.0,Neutral
286,2025-04-04T12:03:11.000Z,"Legendary Actor-Director Manoj Kumar Passes Away at 87: The Journey of Bharat Kumar... .

For More Details Check The LINK IN BIO 
.
#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['Legendary', 'ActorDirector', 'Manoj', 'Kumar', 'Passes', 'Away', '87', 'Journey', 'Bharat', 'Details', 'Check', 'LINK', 'BIO']",10,0.0,Neutral
287,2025-04-04T12:00:03.000Z,"Pushing ads. Sending cold emails. Still no results? Maybe the problem isn’t your audience—it’s your strategy. 
Time to switch from PUSH to PULL. Which side are you on?
@Digivero1
 
#marketing #trending #strategy #pullvspush",0,0,"#marketing, #trending, #strategy, #pullvspush","['Pushing', 'ads', 'Sending', 'cold', 'email', 'Still', 'result', 'Maybe', 'problem', 'audience', 'Time', 'switch', 'PUSH', 'PULL', 'side', 'Digivero', '1']",3,-0.5994,Negative
288,2025-04-04T12:00:03.000Z,"Let your style take flight with our dazzling butterfly drop earrings! Light, elegant, and full of sparkle, these beauties add a whimsical charm to any outfit. Perfect for daydreamers and trendsetters alike! 
.
.
.
#auriefashion #fashion #trending #artificialjewellery",0,0,"#auriefashion, #fashion, #trending, #artificialjewellery","['Let', 'style', 'flight', 'dazzle', 'butterfly', 'drop', 'earrings', 'Light', 'elegant', 'full', 'sparkle', 'beauties', 'add', 'whimsical', 'charm', 'outfit', 'Perfect', 'daydreamers', 'trendsetters', 'alike']",1,0.9313,Positive
289,2025-04-04T12:00:00.000Z,"Can you guess which significant historical event is explored in the film? 

Drop your answers in the comments! 

#Kesari2 #RoongtaCinemas #KuchAlagHai #BollywoodMagic #RoongtaEntertainment #quiz #trending",0,0,"#Kesari2, #RoongtaCinemas, #KuchAlagHai, #BollywoodMagic, #RoongtaEntertainment, #quiz, #trending","['guess', 'significant', 'historical', 'event', 'explore', 'film', 'Drop', 'answer']",11,-0.0772,Negative
290,2025-04-04T11:59:15.000Z,"Our PPH 2-Way True Union Ball Valve ensures leakproof control under pressure.

 Best for: fume ducts, cooling lines, acid & chemical transfer
 Available in sizes 1/2"" to 4""

Tough where it counts — inside your system.

#YukonIndustries #PPHBallValve  #Trending  #India",0,0,"#YukonIndustries, #PPHBallValve, #Trending, #India","['PPH', '2', 'Way', 'True', 'Union', 'Ball', 'Valve', 'ensure', 'leakproof', 'control', 'pressure', 'Best', 'fume', 'ducts', 'cool', 'line', 'acid', 'chemical', 'transfer', 'Available', 'size', '12', '4', 'Tough', 'count', 'inside', 'system']",5,0.4767,Positive
291,2025-04-04T11:56:57.000Z,"UpSkill Your Career. Learn AZURE Devops+Azure Cloud+Linux By 17 years experienced real-time instructor. for more details contact 9966661839
#itschools #itschoolsonlinetraining #azuredevops #onlinelearning #softwarecourse #softwarejobs #trending #jobs #azurecloud  #ai #ghibliart",0,0,"#itschools, #itschoolsonlinetraining, #azuredevops, #onlinelearning, #softwarecourse, #softwarejobs, #trending, #jobs, #azurecloud, #ai, #ghibliart","['UpSkill', 'Career', 'Learn', 'AZURE', 'DevopsAzure', 'CloudLinux', '17', 'years', 'experience', 'realtime', 'instructor', 'detail', 'contact', '9966661839']",5,0.0,Neutral
292,2025-04-04T11:41:59.000Z,"From speed to sustainability, automation is changing the way we package.
See the future unfold at PPSE2025!

#print #Packaging #EXPO2025 #innovation #Kenya #BusinessGrowth #nairobi #Trending",0,0,"#print, #Packaging, #EXPO2025, #innovation, #Kenya, #BusinessGrowth, #nairobi, #Trending","['speed', 'sustainability', 'automation', 'change', 'way', 'package', 'See', 'future', 'unfold', 'PPSE', '2025']",-1,0.3818,Positive
293,2025-04-04T11:32:04.000Z,"Take your brand to the next level by establishing a strong presence across all major social media platforms!

#marketing #DigitalMarketing #socialmedia #facebookpost #posts #instagram #OpenDG",0,0,"#marketing, #DigitalMarketing, #socialmedia, #facebookpost, #posts, #instagram, #OpenDG","['Take', 'next', 'level', 'establish', 'strong', 'presence', 'across', 'major']",-1,0.5106,Positive
294,2025-04-04T11:29:21.000Z,"MI boys bringing the laughs 
.
.
.
.
[mumbai, indians, reel, funny]

#mumbaiindians #funnyreel #ipl2025 #cricketfun #cricket #viral #trending #fyp",0,0,"#mumbaiindians, #funnyreel, #ipl2025, #cricketfun, #cricket, #viral, #trending, #fyp","['MI', 'boys', 'bring', 'laugh', 'mumbai', 'indians']",-1,0.7269,Positive
295,2025-04-04T11:27:30.000Z,"#KritiSanon shares her latest photo dump!
@kritisanon
 
#bollywood #Kriti #trending",0,0,"#KritiSanon, #bollywood, #Kriti, #trending","['dump', 'kritisanon']",0,-0.1027,Negative
296,2025-04-04T11:25:37.000Z,"Upon examining his CT scan, doctors discovered that his brain was filling with air, a dangerous condition known as tension pneumocephalus. The scan also revealed broken chopsticks extending from his nose to his brain

#Headache #CTScan #Health #Shocking #Trending",0,0,"#Headache, #CTScan, #Health, #Shocking, #Trending","['Upon', 'examine', 'CT', 'scan', 'doctor', 'discover', 'brain', 'fill', 'air', 'dangerous', 'condition', 'tension', 'pneumocephalus', 'also', 'reveal', 'break', 'chopsticks', 'extend', 'nose']",1,-0.8807,Negative
297,2025-04-04T11:24:06.000Z,"It’s happening! #HeraPheri3 has finally gone on floors with the legendary trio - #AkshayKumar, #SunielShetty & #PareshRawal returning as Raju, Shyam & Baburao!

The first scene was shot on April 3 in Mumbai. Directed by #Priyadarshan 

#HeraPheri #Trending #allwoodreviews",0,0,"#HeraPheri3, #AkshayKumar, #SunielShetty, #PareshRawal, #Priyadarshan, #HeraPheri, #Trending, #allwoodreviews","['happen', 'finally', 'floor', 'legendary', 'trio', 'return', 'Raju', 'Shyam', 'Baburao', 'first', 'scene', 'shoot', 'April', '3', 'Mumbai', 'Directed']",0,0.0,Neutral
298,2025-04-04T11:21:51.000Z,"Top 5 fastest s by Indian batters 
.
.
.
.
[centuries, india, fastest, cricket]

#cricket #india #century #records #cricket #viral #trending #fyp",0,0,"#cricket, #india, #century, #records, #cricket, #viral, #trending, #fyp","['Top', '5', 'fastest', 'Indian', 'batter', 'centuries', 'cricket']",2,0.2023,Positive
299,2025-04-04T11:20:30.000Z,"Holiday decorations collector? That Christmas tree topper? Yeah, it’s either in storage or the void

Checkout my profile gumroad link

#SocialMedia #Twitter",0,0,"#SocialMedia, #Twitter","['Holiday', 'decorations', 'collector', 'Christmas', 'tree', 'topper', 'Yeah', 'either', 'storage', 'void', 'Checkout', 'profile', 'gumroad', 'link']",-1,0.5994,Positive
300,2025-04-04T11:19:34.000Z,"One throw, one wish!
.
#mobligent #digitalagency #wish #fun #weekend #throw #cricket #reels #trending #viral #friends #funreel #mumbai #india",0,0,"#mobligent, #digitalagency, #wish, #fun, #weekend, #throw, #cricket, #reels, #trending, #viral, #friends, #funreel, #mumbai, #india","['One', 'throw', 'wish']",11,0.8957,Positive
301,2025-04-04T11:17:49.000Z,"Court emphasizes that policy decisions on social media regulation for minors rest with the government, while granting petitioners the option to approach the Centre with their concerns.

Read More: https://storyboard18.com/brand-marketing/sc-rejects-pil-seeking-social-media-ban-for-children-under-13-61457.htm…

#socialmedia #digital #marketing",0,0,"#socialmedia, #digital, #marketing","['Court', 'emphasize', 'policy', 'decisions', 'regulation', 'minors', 'rest', 'government', 'grant', 'petitioners', 'option', 'approach', 'Centre', 'concern', 'Read']",9,0.3182,Positive
302,2025-04-04T11:17:43.000Z,"SC refuses to entertain a plea seeking a statutory prohibition on social media usage for children below the age of 13, stating that the matter falls within the domain of policy and legislation. 
@VMukherjee7
 

#SupremeCourt #socialmedia #children",0,0,"#SupremeCourt, #socialmedia, #children","['SC', 'refuse', 'entertain', 'plea', 'seek', 'statutory', 'prohibition', 'usage', 'children', 'age', '13', 'state', 'matter', 'fall', 'within', 'domain', 'policy', 'legislation', 'VMukherjee', '7']",9,0.34,Positive
303,2025-04-04T11:14:38.000Z,"King Kohli
.
.
.
.

(Virat Kolhi, Rohit Sharma, cricket love, icc, love for India, viral)

#ViratKohli #rohitsharmafanss #rohitsharma #championsleague #indvsaus #viratlovers #cricketlovers #instagramreels #trending",0,0,"#ViratKohli, #rohitsharmafanss, #rohitsharma, #championsleague, #indvsaus, #viratlovers, #cricketlovers, #instagramreels, #trending","['King', 'Kohli', 'Virat', 'Kolhi', 'Rohit', 'Sharma', 'cricket', 'icc', 'India']",2,0.8555,Positive
304,2025-04-04T11:07:32.000Z,"When coach says ""ignore the crowd"" but it's your crush cheering 
.
.
.
.
focus, game, crush, distraction

#sportsmeme #funnyreel #relatable #gameface  #cricket #viral #trending #fyp",0,0,"#sportsmeme, #funnyreel, #relatable, #gameface, #cricket, #viral, #trending, #fyp","['coach', 'say', 'ignore', 'crowd', 'crush', 'cheer', 'focus', 'game', 'distraction']",-1,-0.3612,Negative
305,2025-04-04T11:06:04.000Z,"Janam janam ka sath..
Plz subscribe my youtube channel @anuradhadubey059
#Trending #viralvideo",0,0,"#Trending, #viralvideo","['Janam', 'janam', 'ka', 'sath', 'Plz', 'youtube', 'channel', 'anuradhadubey', '059']",0,0.0772,Positive
306,2025-04-04T11:05:00.000Z,"Did you know?  Mars, Saturn & Uranus are joining forces to fuel your transformation, Leo!  Invest in shifting your present energy & don't be afraid to renegotiate terms in your personal & professional life!  #Leo 
#AVV #Trending #astrology #TrendingNow",0,0,"#Leo, #AVV, #Trending, #astrology, #TrendingNow","['Mars', 'Saturn', 'Uranus', 'join', 'force', 'fuel', 'transformation', 'Leo', 'Invest', 'shift', 'present', 'energy', 'dont', 'afraid', 'renegotiate', 'term', 'personal', 'professional']",-1,0.2732,Positive
307,2025-04-04T11:04:33.000Z,"U.S. trade tariffs 2025: $3.2T in revenue, but a 0.8% GDP hit. From cars to gas, how will this impact you? Read: https://zash.one/2025/04/04/u-s-trade-tariffs-2025-a-new-era-of-global-trade-dynamics/… #USTariffs2025 #stockmarketcrash #tariffs #Trending",0,0,"#USTariffs2025, #stockmarketcrash, #tariffs, #Trending","['US', 'trade', 'tariff', '2025', '32', 'revenue', '08', 'GDP', 'hit', 'cars', 'gas', 'impact', 'Read']",12,0.0,Neutral
308,2025-04-04T11:03:19.000Z,"This GitHub repo is 32,923+ and trending !

python-poetry/poetry

Python packaging and dependency management made easy

https://github.com/python-poetry/poetry…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '32923', 'pythonpoetrypoetry', 'Python', 'package', 'dependency', 'management', 'easy']",5,0.4404,Positive
309,2025-04-04T10:56:34.000Z,"NH 544 / National Highway 544, Kerala, India  Salem - Kochi Highway  Roads in South India  4K

 https://youtube.com/watch?v=sidg_VN0f5c… #india #trending",0,0,"#india, #trending","['NH', '544', 'National', 'Highway', 'Kerala', 'India', 'Salem', 'Kochi', 'Roads', 'South', '4', 'K']",2,0.4939,Positive
310,2025-04-04T10:55:42.000Z,"Trey McBride becomes NFL's highest-paid tight end with a record-breaking deal 
.
.
.
.
[trey, nfl, contract, tightend]

#nfl2025 #treymcbride #recorddeal #tightend  #cricket #viral #trending #fyp",0,0,"#nfl2025, #treymcbride, #recorddeal, #tightend, #cricket, #viral, #trending, #fyp","['Trey', 'McBride', 'become', 'NFLs', 'highestpaid', 'tight', 'end', 'recordbreaking', 'deal', 'trey', 'nfl', 'contract', 'tightend']",-1,0.0,Neutral
311,2025-04-04T10:54:25.000Z,"Chess & Dance

Anish Giri jokes Vishy Anand’s academy should add dance lessons after Vidit’s wedding!
.
.
#ViditGujrathi #VishyAnand #Chess #AnishGiri #Gukesh #Trending",0,0,"#ViditGujrathi, #VishyAnand, #Chess, #AnishGiri, #Gukesh, #Trending","['Chess', 'Dance', 'Anish', 'Giri', 'joke', 'Vishy', 'Anand', 'academy', 'add', 'dance', 'lessons', 'Vidit', 'wed']",0,0.25,Positive
312,2025-04-04T10:50:28.000Z,"When people hear engagement, they think of a ring—we think of reach, interaction & conversions!

Boost your online presence with Virtualize Solution!

#virtualizesolution #digitalmarketing #socialmedia #marketingtips #contentcreation #brandgrowth #onlinebranding #seo #smm",0,0,"#virtualizesolution, #digitalmarketing, #socialmedia, #marketingtips, #contentcreation, #brandgrowth, #onlinebranding, #seo, #smm","['hear', 'think', 'ring', 'reach', 'interaction', 'conversions', 'Boost', 'presence', 'Virtualize', 'Solution']",-1,0.7964,Positive
313,2025-04-04T10:49:08.000Z,The queen serving looks and vibes all week!  #MalaikaMagic #ForeverFangirling #trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic,0,0,"#MalaikaMagic, #ForeverFangirling, #trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['queen', 'serve', 'vibes', 'week']",-1,0.0,Neutral
314,2025-04-04T10:48:09.000Z,"Neeraj Chopra to shine at home  Competing in the NC Classic javelin event on May 24! 
.
.
.
.
[neerajchopra, javelin, athletics, india]

#neerajchopra #javelin #athletics #indiaevents #cricket #viral #trending #fyp",0,0,"#neerajchopra, #javelin, #athletics, #indiaevents, #cricket, #viral, #trending, #fyp","['Neeraj', 'Chopra', 'shine', 'home', 'Competing', 'NC', 'Classic', 'javelin', 'event', 'May', '24', 'neerajchopra', 'athletics']",2,0.0,Neutral
315,2025-04-04T10:46:06.000Z,"Tried cooking for the first time and it turned out delicious! It’s the magic of ZOFF Spices. 

#ZOFFSpices #ZOFF #IPL2025 #CSKvRCB #Trending",0,0,"#ZOFFSpices, #ZOFF, #IPL2025, #CSKvRCB, #Trending","['Tried', 'cook', 'first', 'time', 'turn', 'delicious', 'magic', 'ZOFF', 'Spices']",14,0.5719,Positive
316,2025-04-04T10:42:11.000Z,"Rohit’s viral chat  “Did it when needed, not now!” ahead of LSG vs MI clash on April 4. MI riding high, LSG seeks a comeback! 
.
.
.
.
rohit, ipl2025, mumbai, lucknow

#rohitsharma #ipl2025 #mumbaiindians #lucknowsupergiants #cricket #viral #trending #fyp",0,0,"#rohitsharma, #ipl2025, #mumbaiindians, #lucknowsupergiants, #cricket, #viral, #trending, #fyp","['Rohit', 'chat', 'need', 'ahead', 'LSG', 'MI', 'clash', 'April', '4', 'rid', 'high', 'seek', 'comeback', 'rohit', 'ipl', '2025', 'mumbai', 'lucknow']",2,0.0,Neutral
317,2025-04-04T10:40:18.000Z,"Time to Learn How to nade #live #gaming #trending #india #grimreaper9296... https://youtube.com/live/Wv09r0ldUIo?feature=shared… via 
@YouTube",0,0,"#live, #gaming, #trending, #india, #grimreaper9296","['Time', 'Learn', 'nade', 'YouTube']",0,0.0,Neutral
318,2025-04-04T10:36:39.000Z,"Sudhir Mishra Questions Why British Series 'Adolescence' is So Popular in India
.

For More Details Check The LINK IN BIO 
.
#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['Sudhir', 'Mishra', 'Questions', 'British', 'Series', 'Adolescence', 'Popular', 'India', 'Details', 'Check', 'LINK', 'BIO']",0,0.5598,Positive
319,2025-04-04T10:35:54.000Z,"So, I have decided to be natural while providing value or sharing progress on social media rather than following the noise/matrix.

#socialmedia #buildinpublic",0,0,"#socialmedia, #buildinpublic","['decide', 'natural', 'provide', 'value', 'progress', 'rather', 'follow', 'noisematrix']",-1,0.8591,Positive
320,2025-04-04T10:35:38.000Z,"Pakistan aim to end NZ tour on a high in final ODI. Series already sealed by the Kiwis at Bay Oval! 
.
.
.
.
pakistan, newzealand, cricket, odi

#pakvsnz #cricket #odi #bayoval #cricket #viral #trending #fyp",0,0,"#pakvsnz, #cricket, #odi, #bayoval, #cricket, #viral, #trending, #fyp","['Pakistan', 'aim', 'end', 'NZ', 'tour', 'high', 'final', 'ODI', 'Series', 'already', 'seal', 'Kiwis', 'Bay', 'Oval', 'pakistan', 'newzealand', 'cricket', 'odi']",2,0.0,Neutral
321,2025-04-04T10:34:32.000Z,"Doing things right vs Doing the right things...
Which one are you..?? 
Comment...

 #leadershiptips #managementadvice #leadershipvsmanagement #indoreviolence  #Trending  #managementskills #lbsitm #lbsim #lbsitmstudents #leadershipmatters #RestInPeace",0,0,"#leadershiptips, #managementadvice, #leadershipvsmanagement, #indoreviolence, #Trending, #managementskills, #lbsitm, #lbsim, #lbsitmstudents, #leadershipmatters, #RestInPeace","['right', 'Comment']",4,0.0,Neutral
322,2025-04-04T10:30:00.000Z,"Coca-Cola India joins hands with Hockey India to support and promote women’s hockey across the country. This collaboration aims to strengthen grassroots programs and offer better opportunities for aspiring female athletes.

#Hockey #Sports #Trending #MarketingQuake",0,0,"#Hockey, #Sports, #Trending, #MarketingQuake","['CocaCola', 'India', 'join', 'hand', 'Hockey', 'support', 'promote', 'women', 'hockey', 'across', 'country', 'collaboration', 'aim', 'strengthen', 'grassroots', 'program', 'offer', 'opportunities', 'aspire', 'female', 'athletes']",2,0.9022,Positive
323,2025-04-04T10:24:38.000Z,"Signs who will be the luckiest this #April 
#Aries
#Sagittarius
#Cancer
#Scorpio
#Pisces
Are you one of them? Let us know in the comments!
#Like, #Retweet, #Follow and #Comment
#AVV #Trending #TrendingNow",0,0,"#April, #Aries, #Sagittarius, #Cancer, #Scorpio, #Pisces, #Like, #Retweet, #Follow, #Comment, #AVV, #Trending, #TrendingNow","['Signs', 'luckiest', 'Let']",-1,0.25,Positive
324,2025-04-04T10:20:31.000Z,"The cuteness of this song has taken over our hearts! 
@saregamasouth
 @arijitsingh
 

#Saregama #SaregamaMusic #SongsBySaregama #AaSeetadeviNavvula #ArijitSingh #Trending",0,0,"#Saregama, #SaregamaMusic, #SongsBySaregama, #AaSeetadeviNavvula, #ArijitSingh, #Trending","['cuteness', 'song', 'hearts', 'saregamasouth', 'arijitsingh']",-1,0.5106,Positive
325,2025-04-04T10:20:30.000Z,"Jacqueline’s dad, Elroy Fernandez, arrives at Lilavati Hospital, where his wife, Kim Fernandez, was recently hospitalized.

#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['Jacqueline', 'dad', 'Elroy', 'Fernandez', 'arrive', 'Lilavati', 'Hospital', 'wife', 'Kim', 'recently', 'hospitalize']",-1,0.0,Neutral
326,2025-04-04T10:19:39.000Z,"strongest girl in the industry

#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['strongest', 'industry']",12,0.4404,Positive
327,2025-04-04T10:17:58.000Z,"Kareena looks breathtaking in a red gown! 

#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['Kareena', 'breathtaking', 'red', 'gown']",1,0.4588,Positive
328,2025-04-04T10:14:36.000Z,"Best feeling? Yoga pants with pockets! 

#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['Best', 'feel', 'Yoga', 'pant', 'pocket']",1,0.6908,Positive
329,2025-04-04T10:11:56.000Z,"Disha's stunning features! 

#trending #trendingreels #bollywoodstars #Bollywood #celebstyle #theglamorholic",0,0,"#trending, #trendingreels, #bollywoodstars, #Bollywood, #celebstyle, #theglamorholic","['Dishas', 'stun', 'feature']",1,0.3818,Positive
330,2025-04-04T10:09:19.000Z,Views and subscribes chusthunte pickles income motham youtube nunche vache tattu vundhi #alekhyachittipickles #instagram #Trending #telugumemes,0,0,"#alekhyachittipickles, #instagram, #Trending, #telugumemes","['Views', 'chusthunte', 'pickle', 'income', 'motham', 'youtube', 'nunche', 'vache', 'tattu', 'vundhi']",0,0.0,Neutral
331,2025-04-04T10:06:39.000Z,"Born to conquer
Forced to be corporate slave

#whatif #corporateslave #trending",0,0,"#whatif, #corporateslave, #trending","['Born', 'conquer', 'Forced', 'corporate', 'slave']",12,-0.4588,Negative
332,2025-04-04T09:59:00.000Z,"""Happy and hungry - the only moods of Baby Tar  Some things never change!"" writes #TaraSutaria as she drops childhood pictures!

#Tara #bollywood #throwback #trending",0,0,"#TaraSutaria, #Tara, #bollywood, #throwback, #trending","['Happy', 'hungry', 'moods', 'Baby', 'Tar', 'never', 'change', 'write', 'drop', 'childhood', 'picture']",1,0.5719,Positive
333,2025-04-04T09:47:39.000Z,"Manoj Kumar Passes Away at the Age of 87, Let's Pay Him a Tribute by Remembering His Inspiring Journey
#serialboosters  #trending #manojkumar #Bollywoodupdates #bollywoodnews #serialboostersupdate",0,0,"#serialboosters, #trending, #manojkumar, #Bollywoodupdates, #bollywoodnews, #serialboostersupdate","['Manoj', 'Kumar', 'Passes', 'Away', 'Age', '87', 'Lets', 'Pay', 'Tribute', 'Remembering', 'Inspiring', 'Journey']",10,0.34,Positive
334,2025-04-04T09:41:55.000Z,"#SalmanKhan shares a heartfelt tribute for #ManojKumar.

#Trending",779,15000,"#SalmanKhan, #ManojKumar, #Trending","['heartfelt', 'tribute']",-1,0.6908,Positive
335,2025-04-04T09:33:06.000Z,"Wishing a magical birthday to the playmaker, Thiago Almada! 
.
.
.
.
[thiago almada, playmaker, argentina star, birthday vibes]

#happybirthday #thiagoalmada #footballmagic #argentinatalent #cricket #viral #trending #fyp",0,0,"#happybirthday, #thiagoalmada, #footballmagic, #argentinatalent, #cricket, #viral, #trending, #fyp","['Wishing', 'magical', 'birthday', 'playmaker', 'Thiago', 'Almada', 'thiago', 'almada', 'argentina', 'star', 'vibes']",-1,0.2263,Positive
336,2025-04-04T09:32:38.000Z,"Marketing is like your favorite drink! 

 SEO – Slow & steady, but powerful! 
 Social Media – Trendy, fast & engaging! 
 Email Marketing – Classic & reliable! 
   .
   . 
  
Which one’s your favorite? Or do you mix them all?
#SEO #SocialMedia #EmailMarketing",0,0,"#SEO, #SocialMedia, #EmailMarketing","['Marketing', 'like', 'favorite', 'drink', 'SEO', 'Slow', 'steady', 'powerful', 'Social', 'Media', 'Trendy', 'fast', 'Email', 'Classic', 'reliable', 'mix']",3,0.9267,Positive
337,2025-04-04T09:32:21.000Z,"Look up!

#Krypto takes #DavidCorenswet’s #Superman to the Fortress of Solitude in a new sneak peek from #JamesGunn’s upcoming film. 

#Trending",30,3800,"#Krypto, #DavidCorenswet, #Superman, #JamesGunn, #Trending","['Look', 'Fortress', 'Solitude', 'sneak', 'peek', 'upcoming', 'film']",-1,0.0,Neutral
338,2025-04-04T09:31:12.000Z,"This GitHub repo is 5,178+ and trending !

VAST-AI-Research/TripoSR

TripoSR: Fast 3D Object Reconstruction from a Single Image

https://github.com/VAST-AI-Research/TripoSR…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '5178', 'VASTAIResearchTripoSR', 'TripoSR', 'Fast', '3', 'Object', 'Reconstruction', 'Single', 'Image']",-1,0.0,Neutral
339,2025-04-04T09:30:00.000Z,"The Hydration Hero 

Without me, you might feel weak. Drink up and stay refreshed! What am I? 

#bethliving #Zerowood #embracethenew #StayHydrated #BrainPuzzle #TriviaGame #MindChallenge #RiddleFun #GuessMe #trending #trendingshorts",0,0,"#bethliving, #Zerowood, #embracethenew, #StayHydrated, #BrainPuzzle, #TriviaGame, #MindChallenge, #RiddleFun, #GuessMe, #trending, #trendingshorts","['Hydration', 'Hero', 'Without', 'might', 'feel', 'weak', 'Drink', 'stay', 'refresh']",-1,0.1779,Positive
340,2025-04-04T09:27:15.000Z,"SSC Scam: 
@BJP4Bengal
 demands resignation of entire 
@MamataOfficial
 Cabinet in #WestBengal #TrendingNow #Trending #MamataBanerjee #SupremeCourtofIndia #PoliticsLive #PoliticsToday #news",0,0,"#WestBengal, #TrendingNow, #Trending, #MamataBanerjee, #SupremeCourtofIndia, #PoliticsLive, #PoliticsToday, #news","['SSC', 'Scam', 'BJP', '4', 'Bengal', 'demand', 'resignation', 'entire', 'MamataOfficial', 'Cabinet']",-1,-0.7096,Negative
341,2025-04-04T09:21:44.000Z,"𝗙𝗬 𝟮𝟬𝟮𝟱 𝗕𝗲𝗴𝗶𝗻𝘀 – Time to Shape What’s Next

 Team VM is geared up. Are you with us?

#FY2025 #VisionToReality #BuildTheFuture #VaidhyaMegha #TeamVM #DigitalInnovation #Trending #TrendingNow #trend",0,0,"#FY2025, #VisionToReality, #BuildTheFuture, #VaidhyaMegha, #TeamVM, #DigitalInnovation, #Trending, #TrendingNow, #trend","['𝟮𝟬𝟮𝟱', 'Time', 'Shape', 'Next', 'Team', 'VM', 'gear']",-1,0.0,Neutral
342,2025-04-04T09:17:49.000Z,"Krypto, take us home. #Superman  - Only in Cinemas on July 11 in English, Hindi, Tamil & Telugu. Also in IMAX 
@warnerbrosindia
 @bazinga_ent
 

#Hollywood #Trending",0,0,"#Superman, #Hollywood, #Trending","['Krypto', 'home', 'Cinemas', 'July', '11', 'English', 'Hindi', 'Tamil', 'Telugu', 'Also', 'IMAX', 'warnerbrosindia', 'bazingaent']",0,0.0,Neutral
343,2025-04-04T09:16:04.000Z,"Engagement Rate

Measures user interaction with your content.

Formula:
Engagement Rate = (Total Engagements ÷ Total Followers) × 100

Shows content quality on social platforms.

#EngagementRate #SocialMedia",0,0,"#EngagementRate, #SocialMedia","['Engagement', 'Rate', 'Measures', 'user', 'interaction', 'Formula', 'Total', 'Engagements', 'Followers', '100', 'Shows', 'quality']",3,0.765,Positive
344,2025-04-04T09:13:39.000Z,"Drop your choice in the comments 

#UOApp #SummerStyle #SummerFashion #SummerMenswear #Trending #Fashion",0,0,"#UOApp, #SummerStyle, #SummerFashion, #SummerMenswear, #Trending, #Fashion","['Drop', 'choice']",-1,-0.2732,Negative
345,2025-04-04T09:11:08.000Z,"South actress 
@sreeleela14
, who is currently shooting for her #bollywood debut, shared some fun & goofy pictures of herself 
.
#sreeleela #aashiqui3 #southactress #bollywoodactress #latest #trending",0,0,"#bollywood, #sreeleela, #aashiqui3, #southactress, #bollywoodactress, #latest, #trending","['South', 'actress', 'sreeleela', '14', 'currently', 'shoot', 'debut', 'fun', 'goofy', 'picture']",-1,0.6908,Positive
